start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1740070800000,34.59,-1.13808846,0.03531215,-0.00116227,2025-02-20 17:00:00
1740074400000,31.27,-53.85550518,0.03181238,-0.05483707,2025-02-20 18:00:00
1740078000000,33.82,-2.55312997,0.03436196,-0.002595,2025-02-20 19:00:00
1740081600000,59.33,11.0877311,0.06026188,0.0112674,2025-02-20 20:00:00
1740085200000,32.79,6.3058458,0.03342867,0.0064304,2025-02-20 21:00:00
1740088800000,23.04,7.338408,0.02347787,0.00747907,2025-02-20 22:00:00
1740092400000,42.2,27.45425,0.04292762,0.02793181,2025-02-20 23:00:00
1740096000000,30.94,14.10524184,0.03149548,0.01436094,2025-02-21 00:00:00
1740099600000,32.99,3.87391808,0.03355643,0.0039416,2025-02-21 01:00:00
1740103200000,32.84,2.90531618,0.03347225,0.00296215,2025-02-21 02:00:00
1740106800000,32.99,-14.75215246,0.03361456,-0.01503875,2025-02-21 03:00:00
1740110400000,31.35,18.5834787,0.03192334,0.0189258,2025-02-21 04:00:00
1740114000000,36.31,20.56777718,0.03692533,0.02091968,2025-02-21 05:00:00
1740117600000,18.11,-34.81587672,0.0184026,-0.03539742,2025-02-21 06:00:00
1740121200000,38.13,-76.80315425,0.03883693,-0.07831865,2025-02-21 07:00:00
1740124800000,33.49,-92.58557228,0.03409921,-0.0943908,2025-02-21 08:00:00
1740128400000,38.63,19.92321933,0.039283,0.02026386,2025-02-21 09:00:00
1740132000000,31.0,-124.5456382,0.03143634,-0.12649788,2025-02-21 10:00:00
1740135600000,32.76,23.883363,0.03321528,0.02421746,2025-02-21 11:00:00
1740139200000,27.26,-2.4557068,0.02756208,-0.00248367,2025-02-21 12:00:00
1740142800000,33.83,-48.30806692,0.0340565,-0.04867171,2025-02-21 13:00:00
1740146400000,31.66,18.8188899,0.03205175,0.01905422,2025-02-21 14:00:00
1740150000000,23.2,10.23849424,0.02364836,0.01043774,2025-02-21 15:00:00
1740153600000,14.22,11.2735257,0.01447832,0.01147867,2025-02-21 16:00:00
1740157200000,-5.04,-34.60867175,-0.00519738,-0.03570026,2025-02-21 17:00:00
1740160800000,-25.84,-6.70314347,-0.02676513,-0.00694176,2025-02-21 18:00:00
1740164400000,-52.4,-21.9087648,-0.05499285,-0.02298549,2025-02-21 19:00:00
1740168000000,-128.55,-57.15239426,-0.13522149,-0.06007334,2025-02-21 20:00:00
1740171600000,-98.41,-115.5811054,-0.10316051,-0.12118232,2025-02-21 21:00:00
1740175200000,-50.18,6.3558827,-0.0523671,0.00662899,2025-02-21 22:00:00
1740178800000,-24.95,19.71594969,-0.02594041,0.02048907,2025-02-21 23:00:00
1740182400000,3.76,18.187885,0.0039091,0.01890626,2025-02-22 00:00:00
1740186000000,2.52,7.21714249,0.00261864,0.00749927,2025-02-22 01:00:00
1740189600000,5.28,9.1337288,0.00548041,0.00948003,2025-02-22 02:00:00
1740193200000,11.54,4.24245648,0.0119835,0.00440583,2025-02-22 03:00:00
1740196800000,16.81,18.7377472,0.01744005,0.01943966,2025-02-22 04:00:00
1740200400000,7.84,7.14126883,0.00812352,0.00739958,2025-02-22 05:00:00
1740204000000,-0.17,7.12807908,-0.00017636,0.00739408,2025-02-22 06:00:00
1740207600000,-0.04,-56.69687504,-4.154e-05,-0.05891719,2025-02-22 07:00:00
1740211200000,-22.91,-186.48366,-0.02381007,-0.19413955,2025-02-22 08:00:00
1740214800000,-9.03,-117.71789046,-0.0093581,-0.12213251,2025-02-22 09:00:00
1740218400000,-18.81,-8.80872342,-0.0194922,-0.00912725,2025-02-22 10:00:00
1740222000000,-0.01,-143.8890892,-1.035e-05,-0.1492063,2025-02-22 11:00:00
1740225600000,-14.87,-9.20192655,-0.01535777,-0.00950322,2025-02-22 12:00:00
1740229200000,-20.36,-12.6347176,-0.02108402,-0.01308297,2025-02-22 13:00:00
1740232800000,-0.01,-0.57570037,-1.036e-05,-0.00059636,2025-02-22 14:00:00
1740236400000,-4.58,-8.81266144,-0.00474159,-0.00912399,2025-02-22 15:00:00
1740240000000,4.03,-1.82586333,0.00417599,-0.00189212,2025-02-22 16:00:00
1740243600000,-7.97,-4.87657345,-0.00824716,-0.00504599,2025-02-22 17:00:00
1740247200000,2.1,-8.4998539,0.00217729,-0.00881367,2025-02-22 18:00:00
1740250800000,7.63,-134.86276606,0.00789528,-0.13975748,2025-02-22 19:00:00
1740254400000,2.94,1.9742199,0.00304417,0.00204419,2025-02-22 20:00:00
1740258000000,38.37,-23.09905101,0.03969643,-0.02391277,2025-02-22 21:00:00
1740261600000,16.01,4.49798443,0.01656766,0.00465521,2025-02-22 22:00:00
1740265200000,31.11,18.80940133,0.03222131,0.01948379,2025-02-22 23:00:00
1740268800000,32.32,11.0584388,0.03344251,0.01144503,2025-02-23 00:00:00
1740272400000,24.9,5.609434,0.02581573,0.00581689,2025-02-23 01:00:00
1740276000000,27.6,8.317946,0.02862766,0.00862938,2025-02-23 02:00:00
1740279600000,29.15,9.8672,0.0302342,0.01023625,2025-02-23 03:00:00
1740283200000,8.41,-10.869176,0.00872444,-0.01127782,2025-02-23 04:00:00
1740286800000,6.17,-12.1096378,0.00641315,-0.01258924,2025-02-23 05:00:00
1740290400000,31.43,14.95632582,0.03262305,0.01552671,2025-02-23 06:00:00
1740294000000,31.16,12.8233185,0.03228719,0.01328972,2025-02-23 07:00:00
1740297600000,24.31,5.037136,0.02522718,0.00522822,2025-02-23 08:00:00
1740301200000,15.84,3.3228174,0.01645099,0.00345143,2025-02-23 09:00:00
1740304800000,-3.32,-26.88846254,-0.00345136,-0.02795921,2025-02-23 10:00:00
1740308400000,1.99,-11.81513964,0.00207042,-0.01229435,2025-02-23 11:00:00
1740312000000,15.29,7.85059401,0.01597152,0.00820115,2025-02-23 12:00:00
1740315600000,0.03,-134.23068891,3.126e-05,-0.14005138,2025-02-23 13:00:00
1740319200000,1.7,-88.43165513,0.00177836,-0.09259487,2025-02-23 14:00:00
1740322800000,11.68,-0.7267034,0.01223855,-0.00076155,2025-02-23 15:00:00
1740326400000,3.69,-96.19236258,0.00386709,-0.10091443,2025-02-23 16:00:00
1740330000000,6.89,-4.6184672,0.00720283,-0.00482875,2025-02-23 17:00:00
1740333600000,15.7,0.3643668,0.01639858,0.00038064,2025-02-23 18:00:00
1740337200000,18.82,2.24655325,0.01965412,0.00234653,2025-02-23 19:00:00
1740340800000,15.2,4.40106432,0.01587008,0.0045956,2025-02-23 20:00:00
1740344400000,19.62,14.01640277,0.02048974,0.01463859,2025-02-23 21:00:00
1740348000000,9.39,-128.52239403,0.00980299,-0.1343682,2025-02-23 22:00:00
1740351600000,7.98,-13.69441386,0.00829022,-0.01422998,2025-02-23 23:00:00
1740355200000,7.91,-0.7522615,0.00821841,-0.00078166,2025-02-24 00:00:00
1740358800000,20.19,11.17542143,0.02103755,0.01164565,2025-02-24 01:00:00
1740362400000,0.1,-52.84284099,0.00010435,-0.05517311,2025-02-24 02:00:00
1740366000000,-0.49,-152.18872195,-0.00051345,-0.15972494,2025-02-24 03:00:00
1740369600000,7.13,-55.64088664,0.00748179,-0.05842466,2025-02-24 04:00:00
1740373200000,6.64,-56.08632957,0.00693636,-0.05862803,2025-02-24 05:00:00
1740376800000,4.3,-37.42014771,0.00448551,-0.03905148,2025-02-24 06:00:00
1740380400000,17.97,-26.08415191,0.01874374,-0.02721976,2025-02-24 07:00:00
1740384000000,15.43,-6.5371827,0.01615546,-0.00684611,2025-02-24 08:00:00
1740387600000,20.74,-11.70927012,0.02165701,-0.01223113,2025-02-24 09:00:00
1740391200000,19.07,4.725251,0.01994109,0.00494184,2025-02-24 10:00:00
1740394800000,20.72,-134.15716785,0.02162355,-0.14023374,2025-02-24 11:00:00
1740398400000,4.53,-14.88355792,0.00472868,-0.01553947,2025-02-24 12:00:00
1740402000000,-5.57,-22.62598318,-0.00582669,-0.02367291,2025-02-24 13:00:00
1740405600000,-6.05,-6.05,-0.00639032,-0.00639032,2025-02-24 14:00:00
1740409200000,1.04,9.5291555,0.00110258,0.01010167,2025-02-24 15:00:00
1740412800000,-24.12,-8.0661367,-0.02554152,-0.00854006,2025-02-24 16:00:00
1740416400000,9.63,8.68356,0.01017497,0.00917506,2025-02-24 17:00:00
1740420000000,3.37,-130.94785579,0.00357895,-0.13926542,2025-02-24 18:00:00
1740423600000,-9.38,-27.33730194,-0.00998472,-0.02910529,2025-02-24 19:00:00
1740427200000,-42.84,-24.586017,-0.04556477,-0.0261447,2025-02-24 20:00:00
1740430800000,-22.44,-6.42590342,-0.02387756,-0.0068364,2025-02-24 21:00:00
1740434400000,-4.22,-42.00160453,-0.00456552,-0.04545909,2025-02-24 22:00:00
1740438000000,-42.06,-285.86531944,-0.04594066,-0.31307216,2025-02-24 23:00:00
1740441600000,-6.27,-122.85527247,-0.00682581,-0.13391556,2025-02-25 00:00:00
1740445200000,5.41,-203.36596953,0.00587926,-0.22150717,2025-02-25 01:00:00
1740448800000,-13.13,-280.95586079,-0.01421354,-0.30502334,2025-02-25 02:00:00
1740452400000,6.37,-63.83839311,0.00691235,-0.06932643,2025-02-25 03:00:00
1740456000000,-5.95,-264.88379218,-0.00647443,-0.28904253,2025-02-25 04:00:00
1740459600000,-19.38,-3.7280422,-0.02104912,-0.00404844,2025-02-25 05:00:00
1740463200000,-12.83,-266.23679276,-0.01405627,-0.29249306,2025-02-25 06:00:00
1740466800000,-20.01,-201.17956268,-0.02240259,-0.22569144,2025-02-25 07:00:00
1740470400000,-22.12,-202.75108885,-0.02474258,-0.2272478,2025-02-25 08:00:00
1740474000000,-49.63,-268.2232345,-0.05620374,-0.30450267,2025-02-25 09:00:00
1740477600000,-63.59,-22.1295281,-0.07208625,-0.02507446,2025-02-25 10:00:00
1740481200000,-23.75,-26.65741933,-0.02661381,-0.02987278,2025-02-25 11:00:00
1740484800000,-21.48,14.278392,-0.02402793,0.01596569,2025-02-25 12:00:00
1740488400000,-40.35,-182.36962597,-0.04542583,-0.20563909,2025-02-25 13:00:00
1740492000000,-73.45,-12.57327559,-0.08427297,-0.01441589,2025-02-25 14:00:00
1740495600000,-109.34,-35.34346677,-0.12534497,-0.0404826,2025-02-25 15:00:00
1740499200000,-108.2,-242.2665594,-0.1237137,-0.27742731,2025-02-25 16:00:00
1740502800000,-128.82,-147.50498166,-0.1476278,-0.16907699,2025-02-25 17:00:00
1740506400000,-114.0,-48.49457424,-0.13092903,-0.05565413,2025-02-25 18:00:00
1740510000000,-122.2,-181.90738803,-0.13894693,-0.20697735,2025-02-25 19:00:00
1740513600000,-103.41,-202.41307347,-0.11729672,-0.22985255,2025-02-25 20:00:00
1740517200000,-114.19,-274.51456963,-0.12856194,-0.30962281,2025-02-25 21:00:00
1740520800000,-67.61,-48.52701432,-0.07613084,-0.0546311,2025-02-25 22:00:00
1740524400000,-96.66,-7.81110724,-0.10899816,-0.00879933,2025-02-25 23:00:00
1740528000000,-112.7,-7.8015,-0.12785026,-0.00883972,2025-02-26 00:00:00
1740531600000,-125.65,-269.22277188,-0.14164823,-0.30399246,2025-02-26 01:00:00
1740535200000,-119.82,-275.39560853,-0.13460068,-0.30990835,2025-02-26 02:00:00
1740538800000,-113.0,-168.040657,-0.12710911,-0.18913914,2025-02-26 03:00:00
1740542400000,-106.7,4.1674375,-0.12030133,0.0046928,2025-02-26 04:00:00
1740546000000,-103.69,-243.1561231,-0.11726507,-0.2754238,2025-02-26 05:00:00
1740549600000,-94.16,-277.54275482,-0.10589272,-0.31276943,2025-02-26 06:00:00
1740553200000,-82.93,-259.99830312,-0.09347383,-0.29363971,2025-02-26 07:00:00
1740556800000,-69.85,-55.18811172,-0.07894034,-0.06236001,2025-02-26 08:00:00
1740560400000,-66.4,-88.02577487,-0.07450964,-0.09880061,2025-02-26 09:00:00
1740564000000,-74.52,-247.55477378,-0.08348396,-0.27787056,2025-02-26 10:00:00
1740567600000,-72.29,-89.68813634,-0.08157595,-0.10122882,2025-02-26 11:00:00
1740571200000,-79.23,-181.04027789,-0.09009674,-0.20610908,2025-02-26 12:00:00
1740574800000,-99.52,-11.46132162,-0.11413892,-0.01313165,2025-02-26 13:00:00
1740578400000,-109.09,-29.01910053,-0.1245018,-0.03308854,2025-02-26 14:00:00
1740582000000,-120.22,-47.45138257,-0.13728833,-0.0541433,2025-02-26 15:00:00
1740585600000,-109.85,-271.94976961,-0.12654657,-0.31386959,2025-02-26 16:00:00
1740589200000,-108.77,-181.622777,-0.1264013,-0.21124199,2025-02-26 17:00:00
1740592800000,-83.82,4.63250744,-0.09947906,0.00549217,2025-02-26 18:00:00
1740596400000,-101.87,-315.6524946,-0.12148063,-0.37737726,2025-02-26 19:00:00
1740600000000,-121.66,-164.45883569,-0.14417102,-0.19498787,2025-02-26 20:00:00
1740603600000,-104.11,-172.0643661,-0.12304567,-0.203523,2025-02-26 21:00:00
1740607200000,-126.41,-6.5144158,-0.14971544,-0.00770448,2025-02-26 22:00:00
1740610800000,-138.31,-314.23261293,-0.164166,-0.37375481,2025-02-26 23:00:00
1740614400000,-140.51,-215.85869607,-0.1658084,-0.25494989,2025-02-27 00:00:00
1740618000000,-138.41,-27.95500892,-0.16329011,-0.03293713,2025-02-27 01:00:00
1740621600000,-85.39,-284.55932675,-0.10129877,-0.33837238,2025-02-27 02:00:00
1740625200000,-97.76,-113.93936459,-0.11470635,-0.13371573,2025-02-27 03:00:00
1740628800000,-102.19,-227.87878925,-0.11999493,-0.26797785,2025-02-27 04:00:00
1740632400000,-76.47,-276.4789273,-0.08903961,-0.32267432,2025-02-27 05:00:00
1740636000000,-85.38,-303.85341575,-0.09897313,-0.35312117,2025-02-27 06:00:00
1740639600000,-66.24,-135.63289124,-0.07678041,-0.15734186,2025-02-27 07:00:00
1740643200000,-78.33,-261.58245478,-0.09099836,-0.30453531,2025-02-27 08:00:00
1740646800000,-76.04,-134.88622495,-0.08824436,-0.15664226,2025-02-27 09:00:00
1740650400000,-82.14,-297.95426403,-0.09439919,-0.34327248,2025-02-27 10:00:00
1740654000000,-76.14,-87.98476273,-0.08782149,-0.10149735,2025-02-27 11:00:00
1740657600000,-87.71,-88.2366166,-0.10159782,-0.10220845,2025-02-27 12:00:00
1740661200000,-82.15,-64.55876398,-0.09539284,-0.07495053,2025-02-27 13:00:00
1740664800000,-70.8,1.4233525,-0.08332485,0.00167373,2025-02-27 14:00:00
1740668400000,-66.61,-92.09181535,-0.07790567,-0.10774077,2025-02-27 15:00:00
1740672000000,-86.91,-118.97291937,-0.10288654,-0.140897,2025-02-27 16:00:00
1740675600000,-109.12,-206.4319291,-0.12898803,-0.24429872,2025-02-27 17:00:00
1740679200000,-138.35,-295.8007136,-0.16345699,-0.35013111,2025-02-27 18:00:00
1740682800000,-123.98,-252.06119849,-0.14739524,-0.30012254,2025-02-27 19:00:00
1740686400000,-166.45,-184.77621586,-0.1992817,-0.22127124,2025-02-27 20:00:00
1740690000000,-121.33,-102.6156407,-0.14374029,-0.12154234,2025-02-27 21:00:00
1740693600000,-98.16,-44.65146533,-0.11586903,-0.05267374,2025-02-27 22:00:00
1740697200000,-83.39,-239.56212643,-0.09844339,-0.28332879,2025-02-27 23:00:00
1740700800000,-87.48,-322.15382163,-0.10382317,-0.38340404,2025-02-28 00:00:00
1740704400000,-81.27,-266.9789807,-0.09952052,-0.32767701,2025-02-28 01:00:00
1740708000000,-35.51,-66.37123656,-0.04394503,-0.0821684,2025-02-28 02:00:00
1740711600000,-98.15,-139.8139051,-0.12199754,-0.17387454,2025-02-28 03:00:00
1740715200000,-96.43,-15.91577045,-0.11992215,-0.01977333,2025-02-28 04:00:00
1740718800000,-111.44,-256.39569333,-0.13934565,-0.32118075,2025-02-28 05:00:00
1740722400000,-103.61,-6.8096368,-0.13058236,-0.00857189,2025-02-28 06:00:00
1740726000000,-104.39,-304.43386478,-0.13179792,-0.38533469,2025-02-28 07:00:00
1740729600000,-81.0,-12.42435812,-0.10256282,-0.01571816,2025-02-28 08:00:00
1740733200000,-46.68,-1.47414573,-0.05810081,-0.00183378,2025-02-28 09:00:00
1740736800000,-53.05,-71.07328237,-0.06630337,-0.08884938,2025-02-28 10:00:00
1740740400000,-67.64,-115.6026256,-0.08401088,-0.14366741,2025-02-28 11:00:00
1740744000000,-52.31,-15.07786995,-0.06475644,-0.01865684,2025-02-28 12:00:00
1740747600000,-67.28,-94.95591196,-0.08253957,-0.11653212,2025-02-28 13:00:00
1740751200000,-32.55,-66.61374314,-0.03964433,-0.08116599,2025-02-28 14:00:00
1740754800000,-12.3,10.3813635,-0.01464198,0.01235469,2025-02-28 15:00:00
1740758400000,-8.86,-118.67284073,-0.01050215,-0.14085125,2025-02-28 16:00:00
1740762000000,-13.04,-17.55885674,-0.01559713,-0.02100327,2025-02-28 17:00:00
1740765600000,-17.33,15.33345602,-0.02052321,0.01815176,2025-02-28 18:00:00
1740769200000,-46.82,-66.70966164,-0.0554411,-0.0790117,2025-02-28 19:00:00
1740772800000,-36.11,-233.28090286,-0.04289043,-0.27773335,2025-02-28 20:00:00
1740776400000,-65.62,-13.3798106,-0.0778795,-0.01586966,2025-02-28 21:00:00
1740780000000,-49.87,-269.15054238,-0.05926323,-0.3206797,2025-02-28 22:00:00
1740783600000,-52.21,-279.08434662,-0.0618969,-0.33175482,2025-02-28 23:00:00
1740787200000,-46.18,-216.31346383,-0.05506934,-0.25847568,2025-03-01 00:00:00
1740790800000,-56.92,-234.699553,-0.06723608,-0.27781827,2025-03-01 01:00:00
1740794400000,-44.75,-14.44445926,-0.05249854,-0.01693952,2025-03-01 02:00:00
1740798000000,-27.85,-133.96060616,-0.03263767,-0.15718489,2025-03-01 03:00:00
1740801600000,-35.85,-264.2880025,-0.04159415,-0.30744685,2025-03-01 04:00:00
1740805200000,-25.51,-274.9875915,-0.02980551,-0.32222803,2025-03-01 05:00:00
1740808800000,-46.56,-12.529752,-0.05472778,-0.01472189,2025-03-01 06:00:00
1740812400000,-48.81,-265.5193752,-0.05759961,-0.31413492,2025-03-01 07:00:00
1740816000000,-23.94,-137.82170502,-0.02806454,-0.16178224,2025-03-01 08:00:00
1740819600000,-26.25,-270.3915486,-0.03074491,-0.31759748,2025-03-01 09:00:00
1740823200000,-35.06,-43.31737497,-0.04129564,-0.0510266,2025-03-01 10:00:00
1740826800000,-31.45,-293.63730545,-0.03716054,-0.34802938,2025-03-01 11:00:00
1740830400000,-28.52,-299.55764457,-0.0336484,-0.35455356,2025-03-01 12:00:00
1740834000000,-37.29,-5.41204697,-0.04411335,-0.00639993,2025-03-01 13:00:00
1740837600000,-38.82,-275.70318882,-0.04582478,-0.32636183,2025-03-01 14:00:00
1740841200000,-49.95,-311.239152,-0.0589033,-0.3681582,2025-03-01 15:00:00
1740844800000,-49.4,-1.98975832,-0.05793035,-0.00233205,2025-03-01 16:00:00
1740848400000,-50.64,-322.07949679,-0.05942637,-0.37916631,2025-03-01 17:00:00
1740852000000,-58.23,-208.72052866,-0.06824289,-0.24504231,2025-03-01 18:00:00
1740855600000,-46.47,-261.11275141,-0.05436015,-0.30621409,2025-03-01 19:00:00
1740859200000,-36.19,3.1573558,-0.04230882,0.00368949,2025-03-01 20:00:00
1740862800000,-37.67,-263.52535142,-0.04376321,-0.30695452,2025-03-01 21:00:00
1740866400000,-38.49,-240.47245427,-0.04469535,-0.27989629,2025-03-01 22:00:00
1740870000000,-45.77,-323.5475738,-0.05318103,-0.37714938,2025-03-01 23:00:00
1740873600000,-48.15,-296.74972648,-0.05597105,-0.34594789,2025-03-02 00:00:00
1740877200000,-37.8,-13.87450309,-0.04377283,-0.01606238,2025-03-02 01:00:00
1740880800000,-40.85,-0.13822389,-0.04762515,-0.00016107,2025-03-02 02:00:00
1740884400000,-55.55,-12.613465,-0.0646885,-0.01468115,2025-03-02 03:00:00
1740888000000,-53.01,-327.41896,-0.06181722,-0.38303904,2025-03-02 04:00:00
1740891600000,-52.15,-5.7329446,-0.06066951,-0.00666591,2025-03-02 05:00:00
1740895200000,-59.99,-304.56901944,-0.06953133,-0.35401104,2025-03-02 06:00:00
1740898800000,-43.23,-327.796986,-0.05013196,-0.38138639,2025-03-02 07:00:00
1740902400000,-46.12,-22.70467643,-0.0537813,-0.02646907,2025-03-02 08:00:00
1740906000000,-38.81,-328.83855919,-0.04517976,-0.38410224,2025-03-02 09:00:00
1740909600000,-41.23,-5.10748,-0.04793852,-0.00593602,2025-03-02 10:00:00
1740913200000,-44.1,-7.9355262,-0.05121601,-0.00921214,2025-03-02 11:00:00
1740916800000,-27.89,7.3643338,-0.03243544,0.00856104,2025-03-02 12:00:00
1740920400000,-39.14,-5.7127841,-0.04566519,-0.00666259,2025-03-02 13:00:00
1740924000000,-32.88,0.3119055,-0.03863352,0.00036634,2025-03-02 14:00:00
1740927600000,-13.73,-3.65479843,-0.01570435,-0.00417987,2025-03-02 15:00:00
1740931200000,30.3,-55.48272,0.03322368,-0.06089354,2025-03-02 16:00:00
1740934800000,26.25,0.8446875,0.02789771,0.00089795,2025-03-02 17:00:00
1740938400000,-9.0,-186.67860324,-0.00969888,-0.20156008,2025-03-02 18:00:00
1740942000000,-0.38,-9.37401074,-0.00040632,-0.01002429,2025-03-02 19:00:00
1740945600000,20.87,-5.5537196,0.02212446,-0.00588919,2025-03-02 20:00:00
1740949200000,-15.91,-11.70808112,-0.01687204,-0.01241549,2025-03-02 21:00:00
1740952800000,-16.92,-103.57011709,-0.01795275,-0.10999278,2025-03-02 22:00:00
1740956400000,-4.52,-53.4301041,-0.00479474,-0.05670714,2025-03-02 23:00:00
1740960000000,-33.2,-21.0690643,-0.03557846,-0.02257552,2025-03-03 00:00:00
1740963600000,-28.21,-4.93884,-0.03030575,-0.00530443,2025-03-03 01:00:00
1740967200000,-35.97,-7.0413456,-0.03854552,-0.00754318,2025-03-03 02:00:00
1740970800000,-37.05,-32.58323316,-0.03996334,-0.03514364,2025-03-03 03:00:00
1740974400000,-29.96,-222.91604614,-0.03226154,-0.24053929,2025-03-03 04:00:00
1740978000000,-34.79,-113.46405696,-0.03727074,-0.12165719,2025-03-03 05:00:00
1740981600000,-37.9,-21.39639012,-0.04135478,-0.02334258,2025-03-03 06:00:00
1740985200000,-25.39,3.964993,-0.02748919,0.00429145,2025-03-03 07:00:00
1740988800000,-29.32,-6.06457978,-0.03205158,-0.0066279,2025-03-03 08:00:00
1740992400000,-52.18,-11.7669856,-0.0568114,-0.01280576,2025-03-03 09:00:00
1740996000000,-23.31,-29.42549056,-0.02518726,-0.03179737,2025-03-03 10:00:00
1740999600000,-30.68,-49.34206819,-0.03308174,-0.05321544,2025-03-03 11:00:00
1741003200000,-39.39,-12.23252863,-0.04234239,-0.01314555,2025-03-03 12:00:00
1741006800000,-24.19,-9.21704307,-0.02584765,-0.00984708,2025-03-03 13:00:00
1741010400000,-90.46,-198.74992471,-0.10132296,-0.22288698,2025-03-03 14:00:00
1741014000000,-72.41,-45.68480112,-0.08042395,-0.05072589,2025-03-03 15:00:00
1741017600000,-70.67,-175.01063344,-0.07838809,-0.19434876,2025-03-03 16:00:00
1741021200000,-64.64,-19.489995,-0.0715836,-0.02157281,2025-03-03 17:00:00
1741024800000,-56.38,-209.12118442,-0.06470583,-0.24042355,2025-03-03 18:00:00
1741028400000,-95.46,-308.73279598,-0.11151088,-0.36154236,2025-03-03 19:00:00
1741032000000,-84.01,-145.5313915,-0.09760206,-0.16919791,2025-03-03 20:00:00
1741035600000,-59.65,-37.75319184,-0.06986878,-0.04420943,2025-03-03 21:00:00
1741039200000,-71.51,-2.189232,-0.08252649,-0.00252447,2025-03-03 22:00:00
1741042800000,-59.51,2.5688392,-0.06902062,0.00297723,2025-03-03 23:00:00
1741046400000,-74.73,-243.49630502,-0.08684846,-0.28353749,2025-03-04 00:00:00
1741050000000,-62.89,-27.77594898,-0.07542526,-0.03329824,2025-03-04 01:00:00
1741053600000,-85.68,-22.7276925,-0.10207727,-0.02705697,2025-03-04 02:00:00
1741057200000,-53.82,-124.58888166,-0.06408385,-0.14847385,2025-03-04 03:00:00
1741060800000,-59.93,-25.65314108,-0.07184391,-0.03074028,2025-03-04 04:00:00
1741064400000,-53.9,-267.94582172,-0.06395805,-0.31875359,2025-03-04 05:00:00
1741068000000,-75.7,-126.97048293,-0.09024412,-0.15145764,2025-03-04 06:00:00
1741071600000,-52.48,-39.59276291,-0.06308724,-0.04758786,2025-03-04 07:00:00
1741075200000,-45.58,-284.56288976,-0.05433105,-0.34016331,2025-03-04 08:00:00
1741078800000,-52.73,-240.97791692,-0.0629627,-0.28838848,2025-03-04 09:00:00
1741082400000,-53.8,-83.11040217,-0.06406903,-0.09900858,2025-03-04 10:00:00
1741086000000,-46.52,-17.09387637,-0.0554219,-0.02035776,2025-03-04 11:00:00
1741089600000,-43.23,-19.23755482,-0.05160945,-0.02295987,2025-03-04 12:00:00
1741093200000,-52.06,-34.34905244,-0.06287136,-0.04147349,2025-03-04 13:00:00
1741096800000,-59.38,-112.60643802,-0.07136898,-0.13542857,2025-03-04 14:00:00
1741100400000,-77.07,-23.09817668,-0.09287214,-0.02781604,2025-03-04 15:00:00
1741104000000,-42.39,-21.29644684,-0.05073283,-0.02548139,2025-03-04 16:00:00
1741107600000,-25.12,-135.04185561,-0.02939941,-0.15825074,2025-03-04 17:00:00
1741111200000,-16.29,-0.64033403,-0.01877502,-0.00073788,2025-03-04 18:00:00
1741114800000,-0.38,-206.1341691,-0.00043081,-0.23424094,2025-03-04 19:00:00
1741118400000,-11.75,9.48746104,-0.01353293,0.0109244,2025-03-04 20:00:00
1741122000000,-16.74,4.62652001,-0.01912761,0.0052851,2025-03-04 21:00:00
1741125600000,-21.37,-202.9996846,-0.02442677,-0.2325185,2025-03-04 22:00:00
1741129200000,-32.02,-202.74093442,-0.03668569,-0.23273703,2025-03-04 23:00:00
1741132800000,-33.36,-9.0558992,-0.03843302,-0.0104301,2025-03-05 00:00:00
1741136400000,-35.32,-122.45653282,-0.0402998,-0.13986072,2025-03-05 01:00:00
1741140000000,-17.75,13.737958,-0.02029347,0.01570087,2025-03-05 02:00:00
1741143600000,-33.4,-186.31733246,-0.03846003,-0.21492181,2025-03-05 03:00:00
1741147200000,-24.63,-2.0318556,-0.02833772,-0.00233712,2025-03-05 04:00:00
1741150800000,-29.03,-257.76728246,-0.03331192,-0.29656429,2025-03-05 05:00:00
1741154400000,-30.88,-35.80744356,-0.03529541,-0.04092972,2025-03-05 06:00:00
1741158000000,-24.96,-11.99582026,-0.02848681,-0.01368879,2025-03-05 07:00:00
1741161600000,-20.5,-6.4584,-0.02335916,-0.00735798,2025-03-05 08:00:00
1741165200000,-16.89,-108.29706582,-0.01909143,-0.12253891,2025-03-05 09:00:00
1741168800000,-9.71,-16.10913914,-0.01079776,-0.01791503,2025-03-05 10:00:00
1741172400000,-5.17,-32.52832174,-0.00575632,-0.03622836,2025-03-05 11:00:00
1741176000000,0.14,-9.27147784,0.00015494,-0.01026213,2025-03-05 12:00:00
1741179600000,-12.52,-8.046304,-0.0139929,-0.00899245,2025-03-05 13:00:00
1741183200000,-2.32,9.1875909,-0.00262088,0.01037777,2025-03-05 14:00:00
1741186800000,-24.18,-10.39476323,-0.0273702,-0.01176437,2025-03-05 15:00:00
1741190400000,-32.28,-21.81245815,-0.03629963,-0.02452574,2025-03-05 16:00:00
1741194000000,-8.78,0.57176672,-0.00978949,0.00063744,2025-03-05 17:00:00
1741197600000,-15.36,-3.86699568,-0.01712146,-0.0043099,2025-03-05 18:00:00
1741201200000,-18.62,-148.271055,-0.02074652,-0.16544317,2025-03-05 19:00:00
1741204800000,0.15,-161.62534647,0.00016575,-0.1789115,2025-03-05 20:00:00
